easting,northing,TMI,RTP,Residual_TMI,Regional_TMI,VD1,VD2,HoriG,TotG,AnalyticSignal,TiltG,crs,cell_size_m
533621.9306681117,7613633.325619485,53597.25,-7112.605435064866,6.905736315289687,53590.34426368471,182.8883583183827,-36.275066484565116,388.9642422058084,429.81546426708746,429.81546426708746,0.43951915436282474,EPSG:25835,12.5
533634.4306681117,7613633.325619485,53616.84,-7569.648569319496,26.99549460698472,53589.84450539301,191.12768466937533,-36.53720215203309,401.9134228307728,445.0440329884491,445.0440329884491,0.443892438757944,EPSG:25835,12.5
533646.9306681117,7613633.325619485,53616.84,-7965.853679410551,27.468400449717592,53589.37159955028,195.62481851598795,-38.06029421762767,410.28374681571694,454.5347319188673,454.5347319188673,0.4449189844802837,EPSG:25835,12.5
533659.4306681117,7613633.325619485,53616.84,-8408.28418952718,27.917382769177493,53588.92261723082,201.02770228300724,-39.12104664014349,424.37115437327276,469.57748428698056,469.57748428698056,0.44239305891102954,EPSG:25835,12.5
533671.9306681117,7613633.325619485,53641.66,-8822.676851871904,53.16495336925436,53588.49504663075,208.90210101687984,-39.82608017499937,434.0277431546579,481.68472016163474,481.68472016163474,0.44858451434420576,EPSG:25835,12.5
533684.4306681117,7613633.325619485,53641.66,-9251.288724889373,53.573105395247694,53588.086894604756,214.24751539196197,-40.989108665968566,445.0225174049417,493.9099501417851,493.9099501417851,0.4486821428848831,EPSG:25835,12.5
533696.9306681117,7613633.325619485,53644.07,-9655.30948377043,56.37321395317849,53587.69678604682,219.99574139305426,-42.10768358664053,455.8861022857606,506.1919245586427,506.1919245586427,0.44960446995928743,EPSG:25835,12.5
533709.4306681117,7613633.325619485,53644.07,-10076.368692294782,56.745916819549166,53587.32408318045,226.32288789373476,-43.01722780537249,467.2128321245706,519.1434099422069,519.1434099422069,0.45109855896291384,EPSG:25835,12.5
533721.9306681117,7613633.325619485,53644.07,-10476.906367750957,57.10108286399918,53586.968917136,233.1955847299436,-43.761278811275574,476.46310495764845,530.4689162650564,530.4689162650564,0.4551563280264031,EPSG:25835,12.5
533734.4306681117,7613633.325619485,53611.76,-10870.457480666164,25.12772673645668,53586.632273263545,236.06347579902118,-45.39887569278244,487.67690283756957,541.8069085638899,541.8069085638899,0.4508121496413079,EPSG:25835,12.5
533746.9306681117,7613633.325619485,53611.76,-11279.798918888639,25.443956001952756,53586.31604399805,242.98832880547707,-46.14243790460358,500.42956451872897,556.303044194514,556.303044194514,0.45202861470610395,EPSG:25835,12.5
533759.4306681117,7613633.325619485,53611.76,-11682.284923033154,25.73694247808453,53586.02305752192,249.44629788842096,-47.09798844549914,510.73242262319917,568.3934051770842,568.3934051770842,0.45433186382905283,EPSG:25835,12.5
533771.9306681117,7613633.325619485,53611.76,-12086.486907076507,26.002890128169383,53585.75710987183,255.83794205773629,-48.025866374460385,521.5878422781633,580.9534661302296,580.9534661302296,0.4560173843444045,EPSG:25835,12.5
533784.4306681117,7613633.325619485,53595.29,-12468.309533892845,9.767042508836312,53585.522957491165,260.34715254289324,-49.297905228851995,531.8491849567545,592.1521724830168,592.1521724830168,0.45522296213189134,EPSG:25835,12.5
533796.9306681117,7613633.325619485,53595.29,-12875.480189526936,9.963715540630801,53585.32628445937,266.6310876180422,-50.260995786032886,544.3157423890262,606.1120063955975,606.1120063955975,0.455491756186622,EPSG:25835,12.5
533809.4306681117,7613633.325619485,53594.29,-13256.276011451151,9.116327465118957,53585.17367253488,272.88795531284916,-51.149520336153664,554.4998725649613,618.0112821214399,618.0112821214399,0.4573346169670706,EPSG:25835,12.5
533821.9306681117,7613633.325619485,53594.29,-13660.825265173175,9.217471611154906,53585.072528388846,278.3717928176382,-52.296509273685125,566.4235524882353,631.1311241334075,631.1311241334075,0.4567884214867656,EPSG:25835,12.5
533834.4306681117,7613633.325619485,53594.29,-14034.102922601816,9.259014496041345,53585.03098550396,283.0057710410579,-53.72368755234563,578.6354776059053,644.136074433623,644.136074433623,0.45488289591872627,EPSG:25835,12.5
533846.9306681117,7613633.325619485,53630.95,-14460.050070522735,45.89217894171452,53585.05782105828,293.06083012017353,-53.93121031951675,590.4150502829553,659.1468590165244,659.1468590165244,0.46073465403945973,EPSG:25835,12.5
533859.4306681117,7613633.325619485,53630.95,-14811.49001024365,45.787697000159824,53585.16230299984,298.33673286162053,-54.960806872519335,600.4271983481416,670.4607570102403,670.4607570102403,0.46114377562918785,EPSG:25835,12.5
533871.9306681117,7613633.325619485,53630.95,-15211.546649190137,45.59592412690108,53585.354075873096,301.6360987398779,-56.90558305369143,611.5423599851821,681.8859098993463,681.8859098993463,0.4582236118324333,EPSG:25835,12.5
533884.4306681117,7613633.325619485,53655.11,-15567.337710366504,69.46701497994218,53585.64298502006,310.8965263825567,-56.89440988508373,622.3220093239597,695.6589203091918,695.6589203091918,0.46330756223047337,EPSG:25835,12.5
533896.9306681117,7613633.325619485,53655.11,-15956.078169878216,69.07109709427459,53586.038902905726,314.73374775691656,-58.639200507250905,632.6902843964456,706.650074610319,706.650074610319,0.4616080195989482,EPSG:25835,12.5
533909.4306681117,7613633.325619485,53659.27,-16283.84270478537,72.71845021683839,53586.55154978316,321.44804660061374,-59.21670540523355,642.7066711460852,718.6102641898684,718.6102641898684,0.46376549225792657,EPSG:25835,12.5
533921.9306681117,7613633.325619485,53659.27,-16666.108082310533,72.07969615171169,53587.190303848285,327.00408948186873,-60.33647204125508,654.4559044342219,731.6038582366016,731.6038582366016,0.46337392411287376,EPSG:25835,12.5
533934.4306681117,7613633.325619485,53638.46,-16958.018651079186,50.49598183095077,53587.96401816905,330.86988049549007,-61.450660087228265,661.6605953863402,739.7767374729392,739.7767374729392,0.46369546659474037,EPSG:25835,12.5
533946.9306681117,7613633.325619485,53632.21,-17337.999353253057,43.329149697121466,53588.88085030288,335.9628075057937,-62.501787049443735,674.8570447654151,753.8587658817031,753.8587658817031,0.46190858843054605,EPSG:25835,12.5
533959.4306681117,7613633.325619485,53632.21,-17629.171133146327,42.26196032120788,53589.94803967879,341.0182129310182,-63.75538685940399,679.3379899444378,760.1273091610473,760.1273091610473,0.4652352085006958,EPSG:25835,12.5
533971.9306681117,7613633.325619485,53632.21,-18004.4450832768,41.03827842602186,53591.17172157398,346.5334649425039,-64.61496117575334,694.5498922109429,776.1990692440245,776.1990692440245,0.4627931877308706,EPSG:25835,12.5
533984.4306681117,7613633.325619485,53632.21,-18284.15399213909,39.653229562602064,53592.5567704374,351.4783601879044,-65.81884113292624,701.4172325626172,784.5528483258339,784.5528483258339,0.4645251534135236,EPSG:25835,12.5
533996.9306681117,7613633.325619485,53679.58,-18689.710195908854,85.47327870774461,53594.10672129226,364.51259136587646,-65.21173668230576,714.6943286006325,802.282626384353,802.282626384353,0.4716360918094446,EPSG:25835,12.5
534009.4306681117,7613633.325619485,53666.64,-18927.951148193602,70.81642286976421,53595.823577130235,368.34469413624754,-66.4659336331894,723.3008003756345,811.6907425382891,811.6907425382891,0.47102432592227683,EPSG:25835,12.5
534021.9306681117,7613633.325619485,53650.61,-19279.32297036571,52.90228297457361,53597.70771702543,371.71872351692167,-67.99701473727366,737.4545304170807,825.8413854038356,825.8413854038356,0.46688751242545623,EPSG:25835,12.5
534034.4306681117,7613633.325619485,53631.71,-19495.383533920907,31.952166652634332,53599.757833347365,377.1826910776452,-68.57415418432907,745.9964560488457,835.9291207309456,835.9291207309456,0.468124914487915,EPSG:25835,12.5
534046.9306681117,7613633.325619485,53605.47,-19827.617735738047,3.4991047673102003,53601.97089523269,381.04327695598266,-69.75969598625508,756.5619855202123,847.1009484398182,847.1009484398182,0.4665642219516592,EPSG:25835,12.5
534059.4306681117,7613633.325619485,53578.02,-20019.15622483249,-26.322098513126548,53604.34209851312,386.01006112621116,-70.49189230430684,764.4360118607744,856.3680187397631,856.3680187397631,0.467608203126188,EPSG:25835,12.5
534071.9306681117,7613633.325619485,53547.07,-20329.508724750147,-59.79489990971342,53606.86489990971,392.0528762621519,-70.88074465136899,772.6788297766932,866.4514018515442,866.4514018515442,0.4695455795325392,EPSG:25835,12.5
534084.4306681117,7613633.325619485,53433.86,-20432.60778120838,-175.67107110709185,53609.53107110709,384.9188337590749,-73.78969491539931,784.4017897465849,873.7555014648502,873.7555014648502,0.4561931966641356,EPSG:25835,12.5
534096.9306681117,7613633.325619485,53433.86,-20790.664073282154,-178.4707409202456,53612.330740920246,396.3919415558975,-72.62294694092304,787.663827419667,881.7827829776747,881.7827829776747,0.46624434952780563,EPSG:25835,12.5
534109.4306681117,7613633.325619485,53433.86,-20958.652707246005,-181.39253193826153,53615.25253193826,402.41588055975643,-73.3362977471066,793.7278539972067,889.911482754153,889.911482754153,0.4692277639888476,EPSG:25835,12.5
534121.9306681117,7613633.325619485,53433.86,-21297.42630723094,-184.42366743760067,53618.2836674376,406.78753467323696,-74.4166766090001,804.7904961044904,901.7559764069445,901.7559764069445,0.4680042122445853,EPSG:25835,12.5
534134.4306681117,7613633.325619485,53433.86,-21439.817614664746,-187.5501379000707,53621.41013790007,412.3161214172288,-74.83416297209226,812.1634711231524,910.8315364585014,910.8315364585014,0.46976974996616006,EPSG:25835,12.5
534146.9306681117,7613633.325619485,53433.86,-21766.55315179748,-190.75688268045633,53624.61688268046,416.09202940237964,-76.02135750984179,821.3283107012027,920.7131860093468,920.7131860093468,0.4689205438433496,EPSG:25835,12.5
534159.4306681117,7613633.325619485,53433.86,-21883.1315193662,-194.02783733995602,53627.88783733996,421.43469528311,-76.37646826322579,826.7503097317016,927.967282305703,927.967282305703,0.4714159266316721,EPSG:25835,12.5
534171.9306681117,7613633.325619485,53433.86,-22201.817569160972,-197.34639007007354,53631.206390070074,425.04883750539426,-77.47677887282687,839.9828963393231,941.40202910727,941.40202910727,0.46845265913265005,EPSG:25835,12.5
534184.4306681117,7613633.325619485,53433.86,-22290.5195904243,-200.69548635889078,53634.55548635889,430.02198194354764,-77.87300114225417,842.0393708484305,945.488871967025,945.488871967025,0.4721638341586939,EPSG:25835,12.5
534196.9306681117,7613633.325619485,53433.86,-22599.515302301916,-204.05797311657807,53637.91797311658,433.17931047952106,-79.03238131381536,852.01506744776,955.8106455703055,955.8106455703055,0.47035885491692103,EPSG:25835,12.5
534209.4306681117,7613633.325619485,53433.86,-22663.61526547168,-207.4165137779346,53641.276513777935,438.24527763022405,-79.10308628590994,861.9489949748059,966.961733112159,966.961733112159,0.470373038003592,EPSG:25835,12.5
534221.9306681117,7613633.325619485,53433.86,-22959.812827520673,-210.75410868278414,53644.614108682785,440.3821050722264,-80.50948182571963,865.0396756026976,970.6853449159854,970.6853449159854,0.4708922709107973,EPSG:25835,12.5
534234.4306681117,7613633.325619485,53433.86,-23000.219722771824,-214.05421647422918,53647.91421647423,445.5249084715129,-80.11123558387443,879.9724037407003,986.3284825116509,986.3284825116509,0.468670266973269,EPSG:25835,12.5
534246.9306681117,7613633.325619485,53433.86,-23289.100138720667,-217.30105587690196,53651.1610558769,447.17616981136223,-80.51398107104484,889.3245138668875,995.4218290813881,995.4218290813881,0.46590646437274,EPSG:25835,12.5
534259.4306681117,7613633.325619485,53433.86,-23316.866164224553,-220.4795467338845,53654.339546733885,433.135356340705,-87.34467724691338,872.3450349667705,973.9569276634186,973.9569276634186,0.4608584476380541,EPSG:25835,12.5
534271.9306681117,7613633.325619485,53727.24,-23878.579751806767,69.80429454844852,53657.43570545155,483.6526614887076,-77.48061420575279,882.2695589451939,1006.1408805959817,1006.1408805959817,0.5014536570238557,EPSG:25835,12.5
534284.4306681117,7613633.325619485,53738.93,-23807.285931395458,78.49320339030965,53660.43679660969,471.55132159681773,-83.93361337006071,907.6253548844552,1022.8120226751535,1022.8120226751535,0.4791602952695688,EPSG:25835,12.5
534296.9306681117,7613633.325619485,53738.93,-24089.679453506007,75.59873121612327,53663.33126878388,472.4217280194866,-84.61992820463993,916.5230524622493,1031.1143461322013,1031.1143461322013,0.47593100710881253,EPSG:25835,12.5
534309.4306681117,7613633.325619485,53738.93,-23994.539991548412,72.82095828785532,53666.109041712145,477.0289263315561,-84.58905982018325,919.8289242362257,1036.1669008507313,1036.1669008507313,0.4784214827978268,EPSG:25835,12.5
534321.9306681117,7613633.325619485,53738.93,-24275.893209797563,70.16843273831182,53668.76156726169,478.8708224424913,-85.90127303076106,928.2275885047712,1044.472939165075,1044.472939165075,0.47628502458936633,EPSG:25835,12.5
534334.4306681117,7613633.325619485,53738.93,-24144.154932258218,67.64820402769692,53671.2817959723,484.44715278883643,-85.452026408682,930.9401325478408,1049.4467943794966,1049.4467943794966,0.47982219011976046,EPSG:25835,12.5
534346.9306681117,7613633.325619485,53738.93,-24422.130828739497,65.26573443808593,53673.664265561914,485.9259174273235,-86.98810669670375,939.0998736753099,1057.3705925381928,1057.3705925381928,0.4775004538780308,EPSG:25835,12.5
534359.4306681117,7613633.325619485,53738.93,-24245.20082101248,63.024903387333325,53675.90509661267,491.9893264701469,-86.26390521112623,941.9029352136882,1062.6545236927711,1062.6545236927711,0.48135591971513464,EPSG:25835,12.5
534371.9306681117,7613633.325619485,53738.93,-24521.419606331612,60.92814875442127,53678.00185124558,492.9840230350762,-88.03311300979408,949.2192624715087,1069.6029427852204,1069.6029427852204,0.47901331314846285,EPSG:25835,12.5
534384.4306681117,7613633.325619485,53738.93,-24291.733919850758,58.97643687888194,53679.95356312112,499.6986515412238,-86.96457001035589,951.8135665524705,1075.010608238566,1075.010608238566,0.4834441428730466,EPSG:25835,12.5
534396.9306681117,7613633.325619485,53738.93,-24569.18356411238,57.16934383632179,53681.76065616368,500.2055980270229,-88.98911674285137,959.1703986190777,1081.7640657207337,1081.7640657207337,0.48069785085567734,EPSG:25835,12.5
534409.4306681117,7613633.325619485,53738.93,-24277.287238186622,55.505201893152844,53683.42479810685,507.7412545268615,-87.56117409178333,960.5187042628423,1086.4609347727514,1086.4609347727514,0.48627397083945834,EPSG:25835,12.5
534421.9306681117,7613633.325619485,53738.93,-24559.933649368202,53.98120926263073,53684.94879073737,507.7004228049034,-89.93730773557849,968.3617117341706,1093.3819662263552,1093.3819662263552,0.48288867837629024,EPSG:25835,12.5
534434.4306681117,7613633.325619485,53738.93,-24193.631675734327,52.59352778596076,53686.33647221404,516.5836042222589,-87.99393782752355,969.0454958878844,1098.1383306541372,1098.1383306541372,0.48976395600524786,EPSG:25835,12.5
534446.9306681117,7613633.325619485,53738.93,-24486.2592334064,51.33750076033175,53687.59249923967,515.9899161959366,-90.8623955617779,977.3191937380409,1105.1689463899463,1105.1689463899463,0.48576818568519603,EPSG:25835,12.5
534459.4306681117,7613633.325619485,53738.93,-24027.45301134617,50.207742542283086,53688.72225745772,526.9831113724456,-88.37260083402185,977.0531398962801,1110.1099215181187,1110.1099215181187,0.4946374072463134,EPSG:25835,12.5
534471.9306681117,7613633.325619485,53738.93,-24333.674838795032,49.19837387611915,53689.73162612388,528.7382846634091,-90.92127973597576,987.7043769886925,1120.3232167510525,1120.3232167510525,0.4915030601006052,EPSG:25835,12.5
534484.4306681117,7613633.325619485,53685.05,-23700.001525856514,-5.576858770946274,53690.62685877095,533.7723452001442,-89.08810485736325,990.84780724036,1125.474252754585,1125.474252754585,0.494128271303025,EPSG:25835,12.5
534496.9306681117,7613633.325619485,53685.05,-24050.589351736726,-6.364381691091694,53691.414381691095,533.8770791392112,-93.19195122738805,994.0699902939089,1128.361591526913,1128.361591526913,0.4928556640890555,EPSG:25835,12.5
534509.4306681117,7613633.325619485,53685.05,-23298.47752375274,-7.050658720181673,53692.100658720185,555.0770883321619,-87.12468275685535,997.2123963958841,1141.2901197841556,1141.2901197841556,0.5079182122554827,EPSG:25835,12.5
534521.9306681117,7613633.325619485,53685.05,-23690.744549923762,-7.64200918951974,53692.69200918952,549.1403258610161,-95.34629330380305,1006.4385652330707,1146.5049860664126,1146.5049860664126,0.49947983023482306,EPSG:25835,12.5
534534.4306681117,7613633.325619485,53685.05,-22671.483517384084,-8.14449354759563,53693.1944935476,583.4097444554104,-84.95854028139134,1013.1804069827749,1169.1456141214014,1169.1456141214014,0.5224504633124293,EPSG:25835,12.5
534546.9306681117,7613633.325619485,53685.05,-23136.5773039231,-8.563735860145243,53693.61373586015,572.6492050106673,-99.45397669651652,1028.5159167492943,1177.1882190227655,1177.1882190227655,0.5080278246072971,EPSG:25835,12.5
534559.4306681117,7613633.325619485,53685.05,-21626.22777569109,-8.904797751820297,53693.95479775182,640.5496016052315,-78.8829715716117,1046.9265180168711,1227.3381466586748,1227.3381466586748,0.5490785931363317,EPSG:25835,12.5
534571.9306681117,7613633.325619485,53685.05,-22204.505213868597,-9.172090406565985,53694.22209040657,619.2156811054305,-111.2424026211253,1086.963028100409,1250.9663001792146,1250.9663001792146,0.5178232051788515,EPSG:25835,12.5
534584.4306681117,7613633.325619485,53685.05,-19460.90041300335,-9.369283683154208,53694.41928368316,816.2841796627937,-53.964645944320324,1166.8441728959633,1424.0242925557923,1424.0242925557923,0.6104344393715534,EPSG:25835,12.5
534596.9306681117,7613633.325619485,53685.05,-20124.520363892574,-9.499167146183026,53694.549167146186,763.7753058449255,-182.92185138334935,1398.8176848017672,1593.7514339233348,1593.7514339233348,0.4997784897139215,EPSG:25835,12.5
534609.4306681117,7613633.325619485,53685.05,-10372.046594533427,-9.563611041281547,53694.613611041284,2742.850724509511,332.5125279279983,2442.3085276036454,3672.615013984972,3672.615013984972,0.8432953836366258,EPSG:25835,12.5
532871.9306681117,7613645.825619485,53660.09,25223.152474340972,10.06593833828083,53650.024061661716,-1934.0006816768764,-423.4446018563023,2233.7426408097735,2954.6513875749274,2954.6513875749274,-0.7136022926890101,EPSG:25835,12.5
532884.4306681117,7613645.825619485,53640.89,16872.10268464791,-9.093309577270702,53649.98330957727,-209.13356874945197,91.92115136371608,989.3178082277251,1011.1807826765655,1011.1807826765655,-0.20832473431363133,EPSG:25835,12.5
532896.9306681117,7613645.825619485,53640.89,17543.16933902649,-9.011459444234788,53649.901459444234,-290.6395625662902,-36.74370917421121,620.4129633947942,685.1157569907692,685.1157569907692,-0.4380999723200496,EPSG:25835,12.5
532909.4306681117,7613645.825619485,53640.89,14957.057818079113,-8.887819994575693,53649.777819994575,-115.52683655797482,20.851400099390176,453.7010522708266,468.1784860464525,468.1784860464525,-0.24933348135338634,EPSG:25835,12.5
532921.9306681117,7613645.825619485,53642.43,15323.62375886913,-7.181377825145319,53649.611377825146,-138.0823509275735,-11.036332919685341,349.8656986322732,376.1286252296336,376.1286252296336,-0.37590523755662647,EPSG:25835,12.5
532934.4306681117,7613645.825619485,53642.43,13773.899317262902,-6.970832864608383,53649.40083286461,-74.37892591246148,10.090044332030878,293.9748425701216,303.23824409862823,303.23824409862823,-0.2478107138982758,EPSG:25835,12.5
532946.9306681117,7613645.825619485,53658.92,13995.923178305931,9.77537401697191,53649.144625983026,-81.91555796759616,-3.5436628019759193,240.23022058195747,253.8123667554411,253.8123667554411,-0.3286236215633991,EPSG:25835,12.5
532959.4306681117,7613645.825619485,53658.92,12871.845663632312,10.079012079404492,53648.840987920594,-46.9885340361238,7.656471284177314,218.49856381732738,223.49394783997764,223.49394783997764,-0.2118257783965405,EPSG:25835,12.5
532971.9306681117,7613645.825619485,53658.92,13012.32589176774,10.4320314965953,53648.4879685034,-47.781402186482225,0.8445799089542687,181.94172875620092,188.1112837064841,188.1112837064841,-0.25681989924724064,EPSG:25835,12.5
532984.4306681117,7613645.825619485,53658.92,12107.553194139484,10.836479510340723,53648.08352048966,-23.724129181486546,8.07277043846456,176.3618237771932,177.9503503549167,177.9503503549167,-0.1337169365692034,EPSG:25835,12.5
532996.9306681117,7613645.825619485,53658.92,12185.586927897586,11.294439257442718,53647.625560742556,-22.088910524066492,3.917504614294702,146.3670167184856,148.0244018775609,148.0244018775609,-0.14978423986402653,EPSG:25835,12.5
533009.4306681117,7613645.825619485,53658.92,11416.455521394335,11.808041774500452,53647.1119582255,-2.9832437741969278,9.34859278746911,151.13733786610757,151.16677756924713,151.16677756924713,-0.01973606568403029,EPSG:25835,12.5
533021.9306681117,7613645.825619485,53658.92,11446.532375286222,12.379307972732931,53646.540692027265,1.131083601540396,6.956905371498154,124.7636539427954,124.76878093205559,124.76878093205559,0.0090655618027674,EPSG:25835,12.5
533034.4306681117,7613645.825619485,53658.92,10764.74743699903,13.010121130995685,53645.909878869,17.67475598760724,11.301968909140065,137.2282866186896,138.36184317767191,138.36184317767191,0.12809299359684642,EPSG:25835,12.5
533046.9306681117,7613645.825619485,53693.52,10745.555543584784,48.30218822653842,53645.21781177346,25.51183113717612,10.420020032238712,112.9648713263332,115.80982549743698,115.80982549743698,0.2221125135498185,EPSG:25835,12.5
533059.4306681117,7613645.825619485,53693.52,10128.52947184226,49.05695463394659,53644.46304536605,40.794754321266474,14.099043300216506,131.2856440611288,137.47775207893784,137.47775207893784,0.30127407342749696,EPSG:25835,12.5
533071.9306681117,7613645.825619485,53693.52,10084.057291199808,49.87551005259593,53643.6444899474,48.703301885999174,13.708933180373355,111.6469308794298,121.80742501750436,121.80742501750436,0.4113406757354669,EPSG:25835,12.5
533084.4306681117,7613645.825619485,53693.52,9508.976101200395,50.758579721128626,53642.76142027887,64.33441433013573,17.286760573598055,133.13293091111314,147.8624163206621,147.8624163206621,0.4501454092540333,EPSG:25835,12.5
533096.9306681117,7613645.825619485,53693.52,9434.763908613104,51.70648063428962,53641.81351936571,73.9781496218922,17.52650234275017,117.99326901395554,139.26657227805512,139.26657227805512,0.5600141413883581,EPSG:25835,12.5
533109.4306681117,7613645.825619485,53677.45,8895.731247169299,36.64905399108102,53640.800946008916,89.03983986053632,20.788077490240084,141.13939575349076,166.87846510574826,166.87846510574826,0.5628054009982837,EPSG:25835,12.5
533121.9306681117,7613645.825619485,53677.45,8792.988213239814,37.72563872882165,53639.724361271175,100.56362344664926,21.6406892504527,130.25500358551446,164.5582216717896,164.5582216717896,0.6574655966727364,EPSG:25835,12.5
533134.4306681117,7613645.825619485,53641.46,8285.658378717622,2.875076317002822,53638.584923682996,115.60066457527962,24.810406804253613,153.5427194728065,192.19490199625812,192.19490199625812,0.6453476727475965,EPSG:25835,12.5
533146.9306681117,7613645.825619485,53579.47,8171.665134912481,-57.91433808052534,53637.38433808053,125.16520179653256,25.39780259013566,147.81373851643792,193.68848451824024,193.68848451824024,0.7026196834911026,EPSG:25835,12.5
533159.4306681117,7613645.825619485,53579.47,7662.502044663149,-56.65484368374018,53636.12484368374,143.22870099707558,29.195561774559646,170.84908487421808,222.94364891529753,222.94364891529753,0.6976825990030611,EPSG:25835,12.5
533171.9306681117,7613645.825619485,53579.47,7503.95609714976,-55.33923353939463,53634.809233539396,156.03366966768326,30.583628924522962,167.99677574530543,229.28022751816636,229.28022751816636,0.7484952266686486,EPSG:25835,12.5
533184.4306681117,7613645.825619485,53579.47,7010.508502709043,-53.9708297431207,53633.44082974312,169.45675851913265,32.474185346830836,183.6506999398028,249.88631934579996,249.88631934579996,0.7452225637446958,EPSG:25835,12.5
533196.9306681117,7613645.825619485,53556.15,6850.6596977323425,-75.87349685476511,53632.02349685477,182.4369019479815,34.212334836603894,186.1770278610388,260.6628260714355,260.6628260714355,0.7752520531473603,EPSG:25835,12.5
533209.4306681117,7613645.825619485,53556.15,6370.12432630232,-74.41154885679862,53630.5615488568,201.15776946045943,37.934291843700734,211.36136712656392,291.7842965752569,291.7842965752569,0.7606683590607558,EPSG:25835,12.5
533221.9306681117,7613645.825619485,53556.15,6180.19215382308,-72.909791788843,53629.059791788844,216.7997930187764,39.85220381518239,213.1001929889027,303.9964514675983,303.9964514675983,0.7940036735752712,EPSG:25835,12.5
533234.4306681117,7613645.825619485,53559.61,5707.283818657202,-67.91340602220589,53627.52340602221,236.18583957468977,43.51008078825603,237.62283001265908,335.0348640945091,335.0348640945091,0.7823653230879859,EPSG:25835,12.5
533246.9306681117,7613645.825619485,53559.61,5499.359617610444,-66.34793861815706,53625.95793861816,253.17267985141677,45.784867890779616,244.1549604945701,351.72155259132626,351.72155259132626,0.8035285276319539,EPSG:25835,12.5
533259.4306681117,7613645.825619485,53559.61,5032.603789292404,-64.75925320237002,53624.36925320237,273.01719972712453,49.41411883544346,267.7379550864717,382.3898585746308,382.3898585746308,0.7951605796780742,EPSG:25835,12.5
533271.9306681117,7613645.825619485,53570.45,4802.916079666985,-52.31342535013391,53622.76342535013,291.8516989803193,52.09898353631775,275.8020667629969,401.55223100916714,401.55223100916714,0.8136642624771514,EPSG:25835,12.5
533284.4306681117,7613645.825619485,53570.45,4341.776032163175,-50.696689953307214,53621.146689953304,312.25465329019227,55.72556907129094,299.8288583038609,432.89757769381765,432.89757769381765,0.8056961916681902,EPSG:25835,12.5
533296.9306681117,7613645.825619485,53583.8,4094.3946490830426,-35.72545092789369,53619.5254509279,332.32391113595327,58.68616854335151,310.02525455628796,454.4830474015374,454.4830474015374,0.8200984588692356,EPSG:25835,12.5
533309.4306681117,7613645.825619485,53583.8,3638.168973840571,-34.10612548144127,53617.906125481444,353.6068434355037,62.4349440558629,333.6406819941091,486.1624259503351,486.1624259503351,0.8144423521883036,EPSG:25835,12.5
533321.9306681117,7613645.825619485,53583.8,3380.1604078543505,-32.49507100135088,53616.295071001354,373.8056062784346,65.42021311059744,345.8438770971178,509.25300059082065,509.25300059082065,0.8242332788740074,EPSG:25835,12.5
533334.4306681117,7613645.825619485,53583.8,2925.825316683029,-30.8985710019042,53614.69857100191,396.10757393582605,69.35923012091271,369.3216461451999,541.5714989184033,541.5714989184033,0.8203785389457094,EPSG:25835,12.5
533346.9306681117,7613645.825619485,53591.07,2650.7087689448344,-22.052689116753754,53613.12268911675,417.7341752056895,72.61472008069613,383.21572857403015,566.8828236605008,566.8828236605008,0.82846839713417,EPSG:25835,12.5
533359.4306681117,7613645.825619485,53591.07,2199.675127940949,-20.503161716005707,53611.573161716005,440.67615802968896,76.62267235467576,407.0186952447792,599.8830673844444,599.8830673844444,0.8250820104670028,EPSG:25835,12.5
533371.9306681117,7613645.825619485,53594.09,1912.50875051168,-15.965549143322278,53610.05554914332,462.7281936520487,79.93917933498575,421.71193237161253,626.0657594095746,626.0657594095746,0.831740356284566,EPSG:25835,12.5
533384.4306681117,7613645.825619485,53594.09,1464.5023228686823,-14.484986985858995,53608.574986985856,486.4498937129036,84.07080327362225,445.5904393286972,659.6850299305241,659.6850299305241,0.8292088313028139,EPSG:25835,12.5
533396.9306681117,7613645.825619485,53594.09,1167.1293292344014,-13.046042207381106,53607.13604220738,509.30713349507835,87.56667297048297,462.13148968978936,687.7203428661082,687.7203428661082,0.8339227019440167,EPSG:25835,12.5
533409.4306681117,7613645.825619485,53586.69,724.843416985178,-19.05298774621042,53605.74298774621,533.3553237111437,91.73054692092875,485.78740750598485,721.427270500918,721.427270500918,0.8320387541029008,EPSG:25835,12.5
533421.9306681117,7613645.825619485,53586.69,415.21015526635955,-17.70951720548328,53604.399517205486,557.1524678964886,95.39973193514686,503.4374231538326,750.9115204302827,750.9115204302827,0.836001312057607,EPSG:25835,12.5
533434.4306681117,7613645.825619485,53586.69,-25.630793303201788,-16.41874406190618,53603.10874406191,582.8685801981769,99.88543252034081,527.4944798880489,786.1209882038526,786.1209882038526,0.8352271470426752,EPSG:25835,12.5
533446.9306681117,7613645.825619485,53567.64,-336.5414154493882,-34.23306525560474,53601.873065255604,606.2437347676482,103.49244868350317,547.643812812024,816.973201308536,816.973201308536,0.8361393484163105,EPSG:25835,12.5
533459.4306681117,7613645.825619485,53567.64,-779.345965866833,-33.05445329595386,53600.69445329595,632.884599924796,108.19239803274792,571.1688926586417,852.5120648781858,852.5120648781858,0.8366099619969949,EPSG:25835,12.5
