easting,northing,tmi,relative_magnetic_anomaly,crs,cell_size_m
533821.9306681117,7613408.325619485,53589.47120763372,-27.31379236628709,EPSG:25835,12.5
533834.4306681117,7613408.325619485,53589.41870382643,-27.366296173575392,EPSG:25835,12.5
533846.9306681117,7613408.325619485,53586.797218159205,-29.98778184079856,EPSG:25835,12.5
533859.4306681117,7613408.325619485,53584.87974967768,-31.90525032232108,EPSG:25835,12.5
533871.9306681117,7613408.325619485,53580.79018725683,-35.99481274317077,EPSG:25835,12.5
533884.4306681117,7613408.325619485,53573.883668926595,-42.90133107340807,EPSG:25835,12.5
533896.9306681117,7613408.325619485,53565.22630312576,-51.55869687424274,EPSG:25835,12.5
533909.4306681117,7613408.325619485,53554.1812006402,-62.60379935980018,EPSG:25835,12.5
533921.9306681117,7613408.325619485,53537.311600315144,-79.47339968485903,EPSG:25835,12.5
533934.4306681117,7613408.325619485,53519.24037044819,-97.54462955181225,EPSG:25835,12.5
533946.9306681117,7613408.325619485,53500.26102144769,-116.52397855231538,EPSG:25835,12.5
533959.4306681117,7613408.325619485,53485.25658353339,-131.52841646661545,EPSG:25835,12.5
533971.9306681117,7613408.325619485,53474.807014515456,-141.9779854845474,EPSG:25835,12.5
533984.4306681117,7613408.325619485,53471.01184716083,-145.77315283917414,EPSG:25835,12.5
533996.9306681117,7613408.325619485,53472.61369679154,-144.17130320846627,EPSG:25835,12.5
534009.4306681117,7613408.325619485,53483.30107302478,-133.4839269752265,EPSG:25835,12.5
534021.9306681117,7613408.325619485,53503.01121571829,-113.77378428171505,EPSG:25835,12.5
534034.4306681117,7613408.325619485,53531.726157934405,-85.05884206559858,EPSG:25835,12.5
534046.9306681117,7613408.325619485,53565.18897681304,-51.59602318696125,EPSG:25835,12.5
534059.4306681117,7613408.325619485,53602.331806362476,-14.453193637527875,EPSG:25835,12.5
534071.9306681117,7613408.325619485,53641.49259502419,24.70759502418514,EPSG:25835,12.5
534084.4306681117,7613408.325619485,53675.235646130175,58.45064613017166,EPSG:25835,12.5
534096.9306681117,7613408.325619485,53703.46840835616,86.68340835615527,EPSG:25835,12.5
534109.4306681117,7613408.325619485,53725.99506074347,109.21006074346951,EPSG:25835,12.5
534121.9306681117,7613408.325619485,53736.0033457603,119.21834576029505,EPSG:25835,12.5
534134.4306681117,7613408.325619485,53741.76365382927,124.9786538292683,EPSG:25835,12.5
534146.9306681117,7613408.325619485,53747.39877603138,130.61377603137953,EPSG:25835,12.5
534159.4306681117,7613408.325619485,53741.995474286465,125.21047428646125,EPSG:25835,12.5
534171.9306681117,7613408.325619485,53745.22,128.43499999999767,EPSG:25835,12.5
534184.4306681117,7613408.325619485,53745.43,128.6449999999968,EPSG:25835,12.5
534196.9306681117,7613408.325619485,53744.88,128.0949999999939,EPSG:25835,12.5
534209.4306681117,7613408.325619485,53742.43,125.6449999999968,EPSG:25835,12.5
534221.9306681117,7613408.325619485,53738.86,122.07499999999709,EPSG:25835,12.5
534234.4306681117,7613408.325619485,53735.25,118.46499999999651,EPSG:25835,12.5
534246.9306681117,7613408.325619485,53730.53,113.74499999999534,EPSG:25835,12.5
534259.4306681117,7613408.325619485,53725.44,108.65499999999884,EPSG:25835,12.5
534271.9306681117,7613408.325619485,53720.42,103.63499999999476,EPSG:25835,12.5
534284.4306681117,7613408.325619485,53716.88,100.09499999999389,EPSG:25835,12.5
534296.9306681117,7613408.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534309.4306681117,7613408.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534321.9306681117,7613408.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534334.4306681117,7613408.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534346.9306681117,7613408.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534359.4306681117,7613408.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534371.9306681117,7613408.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534384.4306681117,7613408.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534396.9306681117,7613408.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534409.4306681117,7613408.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534421.9306681117,7613408.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534434.4306681117,7613408.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534446.9306681117,7613408.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534459.4306681117,7613408.325619485,53695.83,79.04499999999825,EPSG:25835,12.5
534471.9306681117,7613408.325619485,53696.29,79.50499999999738,EPSG:25835,12.5
534484.4306681117,7613408.325619485,53697.09,80.30499999999302,EPSG:25835,12.5
534496.9306681117,7613408.325619485,53699.19,82.40499999999884,EPSG:25835,12.5
534509.4306681117,7613408.325619485,53699.19,82.40499999999884,EPSG:25835,12.5
534521.9306681117,7613408.325619485,53699.19,82.40499999999884,EPSG:25835,12.5
534534.4306681117,7613408.325619485,53699.19,82.40499999999884,EPSG:25835,12.5
534546.9306681117,7613408.325619485,53699.19,82.40499999999884,EPSG:25835,12.5
534559.4306681117,7613408.325619485,53699.19,82.40499999999884,EPSG:25835,12.5
534571.9306681117,7613408.325619485,53699.19,82.40499999999884,EPSG:25835,12.5
534584.4306681117,7613408.325619485,53699.19,82.40499999999884,EPSG:25835,12.5
534596.9306681117,7613408.325619485,53699.19,82.40499999999884,EPSG:25835,12.5
534609.4306681117,7613408.325619485,53699.19,82.40499999999884,EPSG:25835,12.5
532871.9306681117,7613420.825619485,53623.24,6.45499999999447,EPSG:25835,12.5
532884.4306681117,7613420.825619485,53623.24,6.45499999999447,EPSG:25835,12.5
532896.9306681117,7613420.825619485,53632.08,15.294999999998254,EPSG:25835,12.5
532909.4306681117,7613420.825619485,53632.08,15.294999999998254,EPSG:25835,12.5
532921.9306681117,7613420.825619485,53632.08,15.294999999998254,EPSG:25835,12.5
532934.4306681117,7613420.825619485,53632.08,15.294999999998254,EPSG:25835,12.5
532946.9306681117,7613420.825619485,53658.27,41.484999999993306,EPSG:25835,12.5
532959.4306681117,7613420.825619485,53658.27,41.484999999993306,EPSG:25835,12.5
532971.9306681117,7613420.825619485,53658.27,41.484999999993306,EPSG:25835,12.5
532984.4306681117,7613420.825619485,53658.27,41.484999999993306,EPSG:25835,12.5
532996.9306681117,7613420.825619485,53673.06,56.27499999999418,EPSG:25835,12.5
533009.4306681117,7613420.825619485,53673.06,56.27499999999418,EPSG:25835,12.5
533021.9306681117,7613420.825619485,53673.06,56.27499999999418,EPSG:25835,12.5
533034.4306681117,7613420.825619485,53673.06,56.27499999999418,EPSG:25835,12.5
533046.9306681117,7613420.825619485,53669.18,52.3949999999968,EPSG:25835,12.5
533059.4306681117,7613420.825619485,53669.18,52.3949999999968,EPSG:25835,12.5
533071.9306681117,7613420.825619485,53660.09,43.304999999993015,EPSG:25835,12.5
533084.4306681117,7613420.825619485,53660.09,43.304999999993015,EPSG:25835,12.5
533096.9306681117,7613420.825619485,53660.09,43.304999999993015,EPSG:25835,12.5
533109.4306681117,7613420.825619485,53640.89,24.104999999995925,EPSG:25835,12.5
533121.9306681117,7613420.825619485,53640.89,24.104999999995925,EPSG:25835,12.5
533134.4306681117,7613420.825619485,53640.89,24.104999999995925,EPSG:25835,12.5
533146.9306681117,7613420.825619485,53642.43,25.6449999999968,EPSG:25835,12.5
533159.4306681117,7613420.825619485,53642.43,25.6449999999968,EPSG:25835,12.5
533171.9306681117,7613420.825619485,53642.43,25.6449999999968,EPSG:25835,12.5
533184.4306681117,7613420.825619485,53658.92,42.13499999999476,EPSG:25835,12.5
533196.9306681117,7613420.825619485,53658.92,42.13499999999476,EPSG:25835,12.5
533209.4306681117,7613420.825619485,53658.92,42.13499999999476,EPSG:25835,12.5
533221.9306681117,7613420.825619485,53658.92,42.13499999999476,EPSG:25835,12.5
533234.4306681117,7613420.825619485,53658.92,42.13499999999476,EPSG:25835,12.5
533246.9306681117,7613420.825619485,53658.92,42.13499999999476,EPSG:25835,12.5
533259.4306681117,7613420.825619485,53680.25,63.46499999999651,EPSG:25835,12.5
533271.9306681117,7613420.825619485,53693.52,76.7349999999933,EPSG:25835,12.5
533284.4306681117,7613420.825619485,53693.52,76.7349999999933,EPSG:25835,12.5
533296.9306681117,7613420.825619485,53693.52,76.7349999999933,EPSG:25835,12.5
533309.4306681117,7613420.825619485,53693.52,76.7349999999933,EPSG:25835,12.5
533321.9306681117,7613420.825619485,53677.45,60.6649999999936,EPSG:25835,12.5
533334.4306681117,7613420.825619485,53677.45,60.6649999999936,EPSG:25835,12.5
533346.9306681117,7613420.825619485,53677.45,60.6649999999936,EPSG:25835,12.5
533359.4306681117,7613420.825619485,53641.46,24.674999999995634,EPSG:25835,12.5
533371.9306681117,7613420.825619485,53641.46,24.674999999995634,EPSG:25835,12.5
533384.4306681117,7613420.825619485,53579.47,-37.31500000000233,EPSG:25835,12.5
533396.9306681117,7613420.825619485,53579.47,-37.31500000000233,EPSG:25835,12.5
533409.4306681117,7613420.825619485,53579.47,-37.31500000000233,EPSG:25835,12.5
533421.9306681117,7613420.825619485,53556.15,-60.63500000000204,EPSG:25835,12.5
533434.4306681117,7613420.825619485,53556.15,-60.63500000000204,EPSG:25835,12.5
533446.9306681117,7613420.825619485,53556.15,-60.63500000000204,EPSG:25835,12.5
533459.4306681117,7613420.825619485,53559.61,-57.17500000000291,EPSG:25835,12.5
533471.9306681117,7613420.825619485,53559.61,-57.17500000000291,EPSG:25835,12.5
533484.4306681117,7613420.825619485,53559.61,-57.17500000000291,EPSG:25835,12.5
533496.9306681117,7613420.825619485,53570.45,-46.3350000000064,EPSG:25835,12.5
533509.4306681117,7613420.825619485,53570.45,-46.3350000000064,EPSG:25835,12.5
533521.9306681117,7613420.825619485,53583.8,-32.98500000000058,EPSG:25835,12.5
533534.4306681117,7613420.825619485,53583.8,-32.98500000000058,EPSG:25835,12.5
533546.9306681117,7613420.825619485,53583.8,-32.98500000000058,EPSG:25835,12.5
533559.4306681117,7613420.825619485,53591.07,-25.715000000003783,EPSG:25835,12.5
533571.9306681117,7613420.825619485,53591.07,-25.715000000003783,EPSG:25835,12.5
533584.4306681117,7613420.825619485,53591.07,-25.715000000003783,EPSG:25835,12.5
533596.9306681117,7613420.825619485,53594.09,-22.695000000006985,EPSG:25835,12.5
533609.4306681117,7613420.825619485,53594.09,-22.695000000006985,EPSG:25835,12.5
533621.9306681117,7613420.825619485,53594.09,-22.695000000006985,EPSG:25835,12.5
533634.4306681117,7613420.825619485,53586.69,-30.095000000001164,EPSG:25835,12.5
533646.9306681117,7613420.825619485,53586.69,-30.095000000001164,EPSG:25835,12.5
533659.4306681117,7613420.825619485,53586.69,-30.095000000001164,EPSG:25835,12.5
533671.9306681117,7613420.825619485,53567.64,-49.145000000004075,EPSG:25835,12.5
533684.4306681117,7613420.825619485,53567.64,-49.145000000004075,EPSG:25835,12.5
533696.9306681117,7613420.825619485,53567.64,-49.145000000004075,EPSG:25835,12.5
533709.4306681117,7613420.825619485,53561.16,-55.625,EPSG:25835,12.5
533721.9306681117,7613420.825619485,53563.97426169363,-52.81073830637615,EPSG:25835,12.5
533734.4306681117,7613420.825619485,53566.6881930404,-50.0968069596056,EPSG:25835,12.5
533746.9306681117,7613420.825619485,53577.299962543984,-39.4850374560192,EPSG:25835,12.5
533759.4306681117,7613420.825619485,53584.008649889685,-32.77635011031816,EPSG:25835,12.5
533771.9306681117,7613420.825619485,53590.43609250823,-26.3489074917743,EPSG:25835,12.5
533784.4306681117,7613420.825619485,53595.12374542995,-21.661254570055462,EPSG:25835,12.5
533796.9306681117,7613420.825619485,53597.4462059858,-19.338794014205632,EPSG:25835,12.5
533809.4306681117,7613420.825619485,53599.14385148299,-17.64114851701015,EPSG:25835,12.5
533821.9306681117,7613420.825619485,53599.713506137574,-17.071493862429634,EPSG:25835,12.5
533834.4306681117,7613420.825619485,53595.63477685017,-21.15022314983071,EPSG:25835,12.5
533846.9306681117,7613420.825619485,53592.05130099911,-24.733699000891647,EPSG:25835,12.5
533859.4306681117,7613420.825619485,53587.74556762089,-29.03943237911153,EPSG:25835,12.5
533871.9306681117,7613420.825619485,53582.14459122766,-34.6404087723422,EPSG:25835,12.5
533884.4306681117,7613420.825619485,53576.78246089199,-40.00253910801257,EPSG:25835,12.5
533896.9306681117,7613420.825619485,53570.55962589902,-46.22537410098448,EPSG:25835,12.5
533909.4306681117,7613420.825619485,53559.92391943438,-56.861080565620796,EPSG:25835,12.5
533921.9306681117,7613420.825619485,53545.273886367315,-71.51111363268865,EPSG:25835,12.5
533934.4306681117,7613420.825619485,53528.44983819089,-88.33516180911101,EPSG:25835,12.5
533946.9306681117,7613420.825619485,53510.88685724072,-105.89814275928074,EPSG:25835,12.5
533959.4306681117,7613420.825619485,53495.95966917212,-120.82533082787995,EPSG:25835,12.5
533971.9306681117,7613420.825619485,53483.514875746005,-133.2701242539988,EPSG:25835,12.5
533984.4306681117,7613420.825619485,53475.834069918885,-140.9509300811187,EPSG:25835,12.5
533996.9306681117,7613420.825619485,53475.21775978718,-141.5672402128257,EPSG:25835,12.5
534009.4306681117,7613420.825619485,53482.82456970935,-133.96043029065186,EPSG:25835,12.5
534021.9306681117,7613420.825619485,53501.01890098478,-115.7660990152217,EPSG:25835,12.5
534034.4306681117,7613420.825619485,53527.92365967729,-88.86134032271366,EPSG:25835,12.5
534046.9306681117,7613420.825619485,53563.354858506784,-53.43014149321971,EPSG:25835,12.5
534059.4306681117,7613420.825619485,53606.08647728556,-10.69852271444688,EPSG:25835,12.5
534071.9306681117,7613420.825619485,53648.50963913341,31.724639133404708,EPSG:25835,12.5
534084.4306681117,7613420.825619485,53686.49264559404,69.70764559403324,EPSG:25835,12.5
534096.9306681117,7613420.825619485,53718.822828855504,102.03782885550027,EPSG:25835,12.5
534109.4306681117,7613420.825619485,53734.880605301456,118.09560530145245,EPSG:25835,12.5
534121.9306681117,7613420.825619485,53740.11924179471,123.33424179470603,EPSG:25835,12.5
534134.4306681117,7613420.825619485,53744.4133681904,127.62836819039512,EPSG:25835,12.5
534146.9306681117,7613420.825619485,53743.124449173774,126.33944917377084,EPSG:25835,12.5
534159.4306681117,7613420.825619485,53738.93,122.1449999999968,EPSG:25835,12.5
534171.9306681117,7613420.825619485,53738.93,122.1449999999968,EPSG:25835,12.5
534184.4306681117,7613420.825619485,53738.93,122.1449999999968,EPSG:25835,12.5
534196.9306681117,7613420.825619485,53738.93,122.1449999999968,EPSG:25835,12.5
534209.4306681117,7613420.825619485,53744.56,127.77499999999418,EPSG:25835,12.5
534221.9306681117,7613420.825619485,53742.16,125.375,EPSG:25835,12.5
534234.4306681117,7613420.825619485,53738.86,122.07499999999709,EPSG:25835,12.5
534246.9306681117,7613420.825619485,53735.25,118.46499999999651,EPSG:25835,12.5
534259.4306681117,7613420.825619485,53730.53,113.74499999999534,EPSG:25835,12.5
534271.9306681117,7613420.825619485,53726.04,109.25499999999738,EPSG:25835,12.5
534284.4306681117,7613420.825619485,53720.96,104.17499999999563,EPSG:25835,12.5
534296.9306681117,7613420.825619485,53716.88,100.09499999999389,EPSG:25835,12.5
534309.4306681117,7613420.825619485,53685.05,68.26499999999942,EPSG:25835,12.5
534321.9306681117,7613420.825619485,53685.05,68.26499999999942,EPSG:25835,12.5
534334.4306681117,7613420.825619485,53685.05,68.26499999999942,EPSG:25835,12.5
534346.9306681117,7613420.825619485,53685.05,68.26499999999942,EPSG:25835,12.5
534359.4306681117,7613420.825619485,53685.05,68.26499999999942,EPSG:25835,12.5
534371.9306681117,7613420.825619485,53685.05,68.26499999999942,EPSG:25835,12.5
534384.4306681117,7613420.825619485,53685.05,68.26499999999942,EPSG:25835,12.5
534396.9306681117,7613420.825619485,53685.05,68.26499999999942,EPSG:25835,12.5
534409.4306681117,7613420.825619485,53685.05,68.26499999999942,EPSG:25835,12.5
534421.9306681117,7613420.825619485,53685.05,68.26499999999942,EPSG:25835,12.5
534434.4306681117,7613420.825619485,53685.05,68.26499999999942,EPSG:25835,12.5
534446.9306681117,7613420.825619485,53685.05,68.26499999999942,EPSG:25835,12.5
534459.4306681117,7613420.825619485,53685.05,68.26499999999942,EPSG:25835,12.5
534471.9306681117,7613420.825619485,53695.83,79.04499999999825,EPSG:25835,12.5
534484.4306681117,7613420.825619485,53696.49,79.70499999999447,EPSG:25835,12.5
534496.9306681117,7613420.825619485,53699.19,82.40499999999884,EPSG:25835,12.5
534509.4306681117,7613420.825619485,53699.19,82.40499999999884,EPSG:25835,12.5
534521.9306681117,7613420.825619485,53699.19,82.40499999999884,EPSG:25835,12.5
534534.4306681117,7613420.825619485,53699.19,82.40499999999884,EPSG:25835,12.5
534546.9306681117,7613420.825619485,53699.19,82.40499999999884,EPSG:25835,12.5
534559.4306681117,7613420.825619485,53699.19,82.40499999999884,EPSG:25835,12.5
534571.9306681117,7613420.825619485,53699.19,82.40499999999884,EPSG:25835,12.5
534584.4306681117,7613420.825619485,53699.19,82.40499999999884,EPSG:25835,12.5
534596.9306681117,7613420.825619485,53699.19,82.40499999999884,EPSG:25835,12.5
534609.4306681117,7613420.825619485,53699.19,82.40499999999884,EPSG:25835,12.5
532871.9306681117,7613433.325619485,53623.24,6.45499999999447,EPSG:25835,12.5
532884.4306681117,7613433.325619485,53632.08,15.294999999998254,EPSG:25835,12.5
532896.9306681117,7613433.325619485,53632.08,15.294999999998254,EPSG:25835,12.5
532909.4306681117,7613433.325619485,53632.08,15.294999999998254,EPSG:25835,12.5
532921.9306681117,7613433.325619485,53632.08,15.294999999998254,EPSG:25835,12.5
532934.4306681117,7613433.325619485,53658.27,41.484999999993306,EPSG:25835,12.5
532946.9306681117,7613433.325619485,53658.27,41.484999999993306,EPSG:25835,12.5
532959.4306681117,7613433.325619485,53658.27,41.484999999993306,EPSG:25835,12.5
532971.9306681117,7613433.325619485,53658.27,41.484999999993306,EPSG:25835,12.5
532984.4306681117,7613433.325619485,53673.06,56.27499999999418,EPSG:25835,12.5
532996.9306681117,7613433.325619485,53673.06,56.27499999999418,EPSG:25835,12.5
533009.4306681117,7613433.325619485,53673.06,56.27499999999418,EPSG:25835,12.5
533021.9306681117,7613433.325619485,53673.06,56.27499999999418,EPSG:25835,12.5
533034.4306681117,7613433.325619485,53669.18,52.3949999999968,EPSG:25835,12.5
533046.9306681117,7613433.325619485,53669.18,52.3949999999968,EPSG:25835,12.5
533059.4306681117,7613433.325619485,53660.09,43.304999999993015,EPSG:25835,12.5
533071.9306681117,7613433.325619485,53660.09,43.304999999993015,EPSG:25835,12.5
533084.4306681117,7613433.325619485,53660.09,43.304999999993015,EPSG:25835,12.5
533096.9306681117,7613433.325619485,53640.89,24.104999999995925,EPSG:25835,12.5
533109.4306681117,7613433.325619485,53640.89,24.104999999995925,EPSG:25835,12.5
533121.9306681117,7613433.325619485,53640.89,24.104999999995925,EPSG:25835,12.5
533134.4306681117,7613433.325619485,53642.43,25.6449999999968,EPSG:25835,12.5
533146.9306681117,7613433.325619485,53642.43,25.6449999999968,EPSG:25835,12.5
533159.4306681117,7613433.325619485,53642.43,25.6449999999968,EPSG:25835,12.5
533171.9306681117,7613433.325619485,53658.92,42.13499999999476,EPSG:25835,12.5
533184.4306681117,7613433.325619485,53658.92,42.13499999999476,EPSG:25835,12.5
533196.9306681117,7613433.325619485,53658.92,42.13499999999476,EPSG:25835,12.5
533209.4306681117,7613433.325619485,53658.92,42.13499999999476,EPSG:25835,12.5
533221.9306681117,7613433.325619485,53658.92,42.13499999999476,EPSG:25835,12.5
533234.4306681117,7613433.325619485,53658.92,42.13499999999476,EPSG:25835,12.5
533246.9306681117,7613433.325619485,53680.25,63.46499999999651,EPSG:25835,12.5
533259.4306681117,7613433.325619485,53693.52,76.7349999999933,EPSG:25835,12.5
533271.9306681117,7613433.325619485,53693.52,76.7349999999933,EPSG:25835,12.5
533284.4306681117,7613433.325619485,53693.52,76.7349999999933,EPSG:25835,12.5
533296.9306681117,7613433.325619485,53693.52,76.7349999999933,EPSG:25835,12.5
533309.4306681117,7613433.325619485,53677.45,60.6649999999936,EPSG:25835,12.5
533321.9306681117,7613433.325619485,53677.45,60.6649999999936,EPSG:25835,12.5
533334.4306681117,7613433.325619485,53677.45,60.6649999999936,EPSG:25835,12.5
533346.9306681117,7613433.325619485,53641.46,24.674999999995634,EPSG:25835,12.5
533359.4306681117,7613433.325619485,53641.46,24.674999999995634,EPSG:25835,12.5
533371.9306681117,7613433.325619485,53579.47,-37.31500000000233,EPSG:25835,12.5
533384.4306681117,7613433.325619485,53579.47,-37.31500000000233,EPSG:25835,12.5
533396.9306681117,7613433.325619485,53579.47,-37.31500000000233,EPSG:25835,12.5
533409.4306681117,7613433.325619485,53556.15,-60.63500000000204,EPSG:25835,12.5
533421.9306681117,7613433.325619485,53556.15,-60.63500000000204,EPSG:25835,12.5
533434.4306681117,7613433.325619485,53556.15,-60.63500000000204,EPSG:25835,12.5
533446.9306681117,7613433.325619485,53559.61,-57.17500000000291,EPSG:25835,12.5
533459.4306681117,7613433.325619485,53559.61,-57.17500000000291,EPSG:25835,12.5
533471.9306681117,7613433.325619485,53559.61,-57.17500000000291,EPSG:25835,12.5
533484.4306681117,7613433.325619485,53570.45,-46.3350000000064,EPSG:25835,12.5
533496.9306681117,7613433.325619485,53570.45,-46.3350000000064,EPSG:25835,12.5
533509.4306681117,7613433.325619485,53583.8,-32.98500000000058,EPSG:25835,12.5
533521.9306681117,7613433.325619485,53583.8,-32.98500000000058,EPSG:25835,12.5
533534.4306681117,7613433.325619485,53583.8,-32.98500000000058,EPSG:25835,12.5
533546.9306681117,7613433.325619485,53591.07,-25.715000000003783,EPSG:25835,12.5
533559.4306681117,7613433.325619485,53591.07,-25.715000000003783,EPSG:25835,12.5
533571.9306681117,7613433.325619485,53591.07,-25.715000000003783,EPSG:25835,12.5
533584.4306681117,7613433.325619485,53594.09,-22.695000000006985,EPSG:25835,12.5
533596.9306681117,7613433.325619485,53594.09,-22.695000000006985,EPSG:25835,12.5
533609.4306681117,7613433.325619485,53594.09,-22.695000000006985,EPSG:25835,12.5
533621.9306681117,7613433.325619485,53586.69,-30.095000000001164,EPSG:25835,12.5
533634.4306681117,7613433.325619485,53586.69,-30.095000000001164,EPSG:25835,12.5
533646.9306681117,7613433.325619485,53586.69,-30.095000000001164,EPSG:25835,12.5
533659.4306681117,7613433.325619485,53567.64,-49.145000000004075,EPSG:25835,12.5
533671.9306681117,7613433.325619485,53567.64,-49.145000000004075,EPSG:25835,12.5
533684.4306681117,7613433.325619485,53567.64,-49.145000000004075,EPSG:25835,12.5
533696.9306681117,7613433.325619485,53561.16,-55.625,EPSG:25835,12.5
533709.4306681117,7613433.325619485,53561.16,-55.625,EPSG:25835,12.5
533721.9306681117,7613433.325619485,53561.16,-55.625,EPSG:25835,12.5
533734.4306681117,7613433.325619485,53562.206167515964,-54.578832484039594,EPSG:25835,12.5
533746.9306681117,7613433.325619485,53568.78891667955,-47.99608332045318,EPSG:25835,12.5
533759.4306681117,7613433.325619485,53583.93958175874,-32.84541824126063,EPSG:25835,12.5
533771.9306681117,7613433.325619485,53594.486872330235,-22.29812766976829,EPSG:25835,12.5
533784.4306681117,7613433.325619485,53603.25725187249,-13.527748127511586,EPSG:25835,12.5
533796.9306681117,7613433.325619485,53609.52902779345,-7.25597220655618,EPSG:25835,12.5
533809.4306681117,7613433.325619485,53612.62134782789,-4.16365217211569,EPSG:25835,12.5
533821.9306681117,7613433.325619485,53608.995265645295,-7.789734354708344,EPSG:25835,12.5
533834.4306681117,7613433.325619485,53603.79287911167,-12.992120888331556,EPSG:25835,12.5
533846.9306681117,7613433.325619485,53596.684186251674,-20.10081374832953,EPSG:25835,12.5
533859.4306681117,7613433.325619485,53588.28147985111,-28.503520148893585,EPSG:25835,12.5
533871.9306681117,7613433.325619485,53582.09180168002,-34.69319831998291,EPSG:25835,12.5
533884.4306681117,7613433.325619485,53577.24903867299,-39.535961327012046,EPSG:25835,12.5
533896.9306681117,7613433.325619485,53570.956706399986,-45.82829360001779,EPSG:25835,12.5
533909.4306681117,7613433.325619485,53561.768291113134,-55.01670888686931,EPSG:25835,12.5
533921.9306681117,7613433.325619485,53549.566413556226,-67.2185864437779,EPSG:25835,12.5
533934.4306681117,7613433.325619485,53533.89781722342,-82.88718277658336,EPSG:25835,12.5
533946.9306681117,7613433.325619485,53516.53031886193,-100.25468113807437,EPSG:25835,12.5
533959.4306681117,7613433.325619485,53501.03214689887,-115.75285310113395,EPSG:25835,12.5
533971.9306681117,7613433.325619485,53487.5970888032,-129.187911196801,EPSG:25835,12.5
533984.4306681117,7613433.325619485,53477.705260444185,-139.07973955581838,EPSG:25835,12.5
533996.9306681117,7613433.325619485,53474.351846480626,-142.4331535193778,EPSG:25835,12.5
534009.4306681117,7613433.325619485,53479.8225454469,-136.96245455310418,EPSG:25835,12.5
534021.9306681117,7613433.325619485,53495.08108866702,-121.70391133298108,EPSG:25835,12.5
534034.4306681117,7613433.325619485,53521.54263016559,-95.2423698344137,EPSG:25835,12.5
534046.9306681117,7613433.325619485,53559.50197709164,-57.28302290836291,EPSG:25835,12.5
534059.4306681117,7613433.325619485,53604.294615599036,-12.490384400967741,EPSG:25835,12.5
534071.9306681117,7613433.325619485,53649.61383342279,32.828833422783646,EPSG:25835,12.5
534084.4306681117,7613433.325619485,53693.07165928073,76.28665928072587,EPSG:25835,12.5
534096.9306681117,7613433.325619485,53721.87276467418,105.0877646741792,EPSG:25835,12.5
534109.4306681117,7613433.325619485,53734.459811990884,117.6748119908807,EPSG:25835,12.5
534121.9306681117,7613433.325619485,53743.03544065677,126.25044065676775,EPSG:25835,12.5
534134.4306681117,7613433.325619485,53738.86128288621,122.07628288620617,EPSG:25835,12.5
534146.9306681117,7613433.325619485,53746.74,129.95499999999447,EPSG:25835,12.5
534159.4306681117,7613433.325619485,53738.93,122.1449999999968,EPSG:25835,12.5
534171.9306681117,7613433.325619485,53738.93,122.1449999999968,EPSG:25835,12.5
534184.4306681117,7613433.325619485,53738.93,122.1449999999968,EPSG:25835,12.5
534196.9306681117,7613433.325619485,53738.93,122.1449999999968,EPSG:25835,12.5
534209.4306681117,7613433.325619485,53738.93,122.1449999999968,EPSG:25835,12.5
534221.9306681117,7613433.325619485,53738.93,122.1449999999968,EPSG:25835,12.5
534234.4306681117,7613433.325619485,53742.16,125.375,EPSG:25835,12.5
534246.9306681117,7613433.325619485,53738.86,122.07499999999709,EPSG:25835,12.5
534259.4306681117,7613433.325619485,53735.25,118.46499999999651,EPSG:25835,12.5
534271.9306681117,7613433.325619485,53730.53,113.74499999999534,EPSG:25835,12.5
534284.4306681117,7613433.325619485,53726.04,109.25499999999738,EPSG:25835,12.5
534296.9306681117,7613433.325619485,53721.54,104.75499999999738,EPSG:25835,12.5
534309.4306681117,7613433.325619485,53717.2,100.4149999999936,EPSG:25835,12.5
534321.9306681117,7613433.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534334.4306681117,7613433.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534346.9306681117,7613433.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534359.4306681117,7613433.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534371.9306681117,7613433.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534384.4306681117,7613433.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534396.9306681117,7613433.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534409.4306681117,7613433.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534421.9306681117,7613433.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534434.4306681117,7613433.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
534446.9306681117,7613433.325619485,53685.05,68.26499999999942,EPSG:25835,12.5
