longitude,latitude,magnetic_anomaly
27.826512326130654,68.61840298040201,63.68880009862551
27.826726142713568,68.61840298040201,52.48342011551085
27.82693995929648,68.61840298040201,112.61928995800861
27.8271537758794,68.61840298040201,130.89768678742678
27.827367592462313,68.61840298040201,124.38968672080239
27.827581409045226,68.61840298040201,106.7026119336985
27.82073927839196,68.61848051909548,106.4195242970941
27.820953094974875,68.61848051909548,60.06625996446121
27.82116691155779,68.61848051909548,72.27044870694307
27.821380728140703,68.61848051909548,137.03673028070116
27.82159454472362,68.61848051909548,140.1684635992602
27.821808361306534,68.61848051909548,102.38015494064837
27.822022177889448,68.61848051909548,123.19422610105087
27.82223599447236,68.61848051909548,89.72134781519438
27.822449811055275,68.61848051909548,81.57609750414974
27.822663627638192,68.61848051909548,72.33835635198174
27.822877444221106,68.61848051909548,81.6302223369756
27.82309126080402,68.61848051909548,91.60581816525352
27.823305077386934,68.61848051909548,104.50014071488266
27.82351889396985,68.61848051909548,99.32383510462343
27.823732710552765,68.61848051909548,95.02162318720053
27.82394652713568,68.61848051909548,85.01400958402519
27.824160343718592,68.61848051909548,74.58211923326385
27.82437416030151,68.61848051909548,78.42571136333851
27.824587976884423,68.61848051909548,95.96367434697504
27.824801793467337,68.61848051909548,111.43034109602893
27.82501561005025,68.61848051909548,124.96968116509682
27.825229426633165,68.61848051909548,115.51125643298383
27.825443243216082,68.61848051909548,104.35129603569361
27.825657059798996,68.61848051909548,88.0803246895187
27.82587087638191,68.61848051909548,75.58843993580288
27.826084692964823,68.61848051909548,72.4173243936661
27.82629850954774,68.61848051909548,81.23497313491576
27.826512326130654,68.61848051909548,79.74462963098152
27.826726142713568,68.61848051909548,63.85549958663592
27.82693995929648,68.61848051909548,126.71058374158238
27.8271537758794,68.61848051909548,102.47849804804483
27.827367592462313,68.61848051909548,111.53868136436736
27.827581409045226,68.61848051909548,96.46367789299376
27.82779522562814,68.61848051909548,80.05713947100159
27.820525461809044,68.61855805778895,75.85200364482617
27.82073927839196,68.61855805778895,66.11796584867272
27.820953094974875,68.61855805778895,67.09872114470352
27.82116691155779,68.61855805778895,81.09248396741646
27.821380728140703,68.61855805778895,125.29566680862655
27.82159454472362,68.61855805778895,114.30725884883114
27.821808361306534,68.61855805778895,143.20964388591358
27.822022177889448,68.61855805778895,134.56647013039307
27.82223599447236,68.61855805778895,78.20418966599368
27.822449811055275,68.61855805778895,69.51559889297232
27.822663627638192,68.61855805778895,75.13369143780002
27.822877444221106,68.61855805778895,87.60667938768128
27.82309126080402,68.61855805778895,98.39019861473716
27.823305077386934,68.61855805778895,97.82667749322106
27.82351889396985,68.61855805778895,88.08640301638678
27.823732710552765,68.61855805778895,82.69532551738752
27.82394652713568,68.61855805778895,72.41475377122956
27.824160343718592,68.61855805778895,76.34938849817229
27.82437416030151,68.61855805778895,90.36208955279602
27.824587976884423,68.61855805778895,109.2542960454918
27.824801793467337,68.61855805778895,126.69828352865996
27.82501561005025,68.61855805778895,120.07032972769039
27.825229426633165,68.61855805778895,101.1194173271373
27.825443243216082,68.61855805778895,87.625329988722
27.825657059798996,68.61855805778895,71.3952044882879
27.82587087638191,68.61855805778895,69.15876909099666
27.826084692964823,68.61855805778895,84.86998792318553
27.82629850954774,68.61855805778895,87.38564054468878
27.826512326130654,68.61855805778895,95.80045916039491
27.826726142713568,68.61855805778895,122.98021406400952
27.82693995929648,68.61855805778895,48.976352315085954
27.8271537758794,68.61855805778895,69.12924945613034
27.827367592462313,68.61855805778895,98.61415471287908
27.827581409045226,68.61855805778895,87.1934035189706
27.82779522562814,68.61855805778895,83.08112873033122
27.828009042211054,68.61855805778895,93.50187545486506
27.82031164522613,68.61863559648242,25.05799365355982
27.820525461809044,68.61863559648242,61.596245421228346
27.82073927839196,68.61863559648242,62.937904239097506
27.820953094974875,68.61863559648242,73.3829707720078
27.82116691155779,68.61863559648242,90.77370445160196
27.821380728140703,68.61863559648242,113.93241181537189
27.82159454472362,68.61863559648242,96.82773919981656
27.821808361306534,68.61863559648242,123.23338804408718
27.822022177889448,68.61863559648242,146.12248606651747
27.82223599447236,68.61863559648242,66.87488072697701
27.822449811055275,68.61863559648242,97.00173400768361
27.822663627638192,68.61863559648242,78.28336278769726
27.822877444221106,68.61863559648242,93.02579885867004
27.82309126080402,68.61863559648242,93.4506327838138
27.823305077386934,68.61863559648242,84.0992892309058
27.82351889396985,68.61863559648242,76.21690425114984
27.823732710552765,68.61863559648242,69.73007349937899
27.82394652713568,68.61863559648242,70.85867059739059
27.824160343718592,68.61863559648242,85.61420462423348
27.82437416030151,68.61863559648242,101.89768728399265
27.824587976884423,68.61863559648242,122.71871332301856
27.824801793467337,68.61863559648242,123.0819823421422
27.82501561005025,68.61863559648242,105.45576947189676
27.825229426633165,68.61863559648242,86.90725932894188
27.825443243216082,68.61863559648242,72.77806186347124
27.825657059798996,68.61863559648242,65.94189113768354
27.82587087638191,68.61863559648242,85.08687941224541
27.826084692964823,68.61863559648242,97.02180092910167
27.82629850954774,68.61863559648242,96.02833141625389
27.826512326130654,68.61863559648242,108.66015283397724
27.826726142713568,68.61863559648242,114.00199405523301
27.82693995929648,68.61863559648242,59.55893808119615
27.8271537758794,68.61863559648242,53.234423585366066
27.827367592462313,68.61863559648242,77.53756368737793
27.827581409045226,68.61863559648242,75.10272318968057
27.82779522562814,68.61863559648242,95.14392346932925
27.828009042211054,68.61863559648242,103.14567236286072
27.82822285879397,68.61863559648242,115.4184698461679
27.820097828643217,68.61871313517588,-25.736016348871814
27.82031164522613,68.61871313517588,45.0968000623551
27.820525461809044,68.61871313517588,52.94705427221749
27.82073927839196,68.61871313517588,70.271817657898
27.820953094974875,68.61871313517588,80.59814993302635
27.82116691155779,68.61871313517588,99.72119480732316
27.821380728140703,68.61871313517588,99.50300461040504
27.82159454472362,68.61871313517588,81.75567982844008
27.821808361306534,68.61871313517588,91.92533256787894
27.822022177889448,68.61871313517588,74.4515422703711
27.82223599447236,68.61871313517588,146.1813547645131
27.822449811055275,68.61871313517588,127.21412658144249
27.822663627638192,68.61871313517588,82.16741431812505
27.822877444221106,68.61871313517588,103.8795654039096
27.82309126080402,68.61871313517588,79.34277053379994
27.823305077386934,68.61871313517588,71.36711158794793
27.82351889396985,68.61871313517588,63.8500542529133
27.823732710552765,68.61871313517588,66.68666068811771
27.82394652713568,68.61871313517588,76.74720622060994
27.824160343718592,68.61871313517588,93.1053296859283
